date,layer.name,layer.depth_m,layer.temp_c
2/21/17,cline_top,2.5,8.7045
2/21/17,cline_bottom,26.5,8.7715
2/21/17,bottom,45.5,8.6835
2/22/17,surface,1,8.693
2/22/17,cline_top,2.5,8.7045
2/22/17,cline_bottom,26.5,8.7715
2/22/17,bottom,45.5,8.6835
2/23/17,surface,1,8.693
2/23/17,cline_top,2.5,8.7045
2/23/17,cline_bottom,26.5,8.7715
2/23/17,bottom,45.5,8.6835
2/24/17,surface,1,8.693
2/24/17,cline_top,2.5,8.7045
2/24/17,cline_bottom,26.5,8.7715
2/24/17,bottom,45.5,8.6835
2/25/17,surface,1,8.693
2/25/17,cline_top,2.5,8.7045
2/25/17,cline_bottom,26.5,8.7715
2/25/17,bottom,45.5,8.6835
2/26/17,surface,1,8.693
2/26/17,cline_top,2.5,8.7045
2/26/17,cline_bottom,26.5,8.7715
2/26/17,bottom,45.5,8.6835
2/27/17,surface,1,8.693
2/27/17,cline_top,2.5,8.7045
2/27/17,cline_bottom,26.5,8.7715
2/27/17,bottom,45.5,8.6835
2/28/17,surface,1,8.693
2/28/17,cline_top,2.5,8.7045
2/28/17,cline_bottom,26.5,8.7715
2/28/17,bottom,45.5,8.6835
3/1/17,surface,1,8.693
3/1/17,cline_top,2.5,8.7045
3/1/17,cline_bottom,26.5,8.7715
3/1/17,bottom,45.5,8.6835
3/2/17,surface,1,8.693
3/2/17,cline_top,2.5,8.7045
3/2/17,cline_bottom,26.5,8.7715
3/2/17,bottom,45.5,8.6835
3/3/17,surface,1,8.693
3/3/17,cline_top,2.5,8.7045
3/3/17,cline_bottom,26.5,8.7715
3/3/17,bottom,45.5,8.6835
3/4/17,surface,1,8.693
3/4/17,cline_top,2.5,8.7045
3/4/17,cline_bottom,26.5,8.7715
3/4/17,bottom,45.5,8.6835
3/5/17,surface,1,8.693
3/5/17,cline_top,2.5,8.7045
3/5/17,cline_bottom,26.5,8.7715
3/5/17,bottom,45.5,8.6835
3/6/17,surface,1,8.693
3/6/17,cline_top,2.5,8.7045
3/6/17,cline_bottom,26.5,8.7715
3/6/17,bottom,45.5,8.6835
3/7/17,surface,1,8.693
3/7/17,cline_top,2.5,8.7045
3/7/17,cline_bottom,26.5,8.7715
3/7/17,bottom,45.5,8.6835
3/8/17,surface,1,8.693
3/8/17,cline_top,2.5,8.7045
3/8/17,cline_bottom,26.5,8.7715
3/8/17,bottom,45.5,8.6835
3/9/17,surface,1,8.693
3/9/17,cline_top,2.5,8.7045
3/9/17,cline_bottom,26.5,8.7715
3/9/17,bottom,45.5,8.6835
3/10/17,surface,1,8.693
3/10/17,cline_top,2.5,8.7045
3/10/17,cline_bottom,26.5,8.7715
3/10/17,bottom,45.5,8.6835
3/11/17,surface,1,8.693
3/11/17,cline_top,2.5,8.7045
3/11/17,cline_bottom,26.5,8.7715
3/11/17,bottom,45.5,8.6835
3/12/17,surface,1,8.693
3/12/17,cline_top,2.5,8.7045
3/12/17,cline_bottom,26.5,8.7715
3/12/17,bottom,45.5,8.6835
3/13/17,surface,1,8.693
3/13/17,cline_top,2.5,8.7045
3/13/17,cline_bottom,26.5,8.7715
3/13/17,bottom,45.5,8.6835
3/14/17,surface,1,8.693
3/14/17,cline_top,2.5,8.7045
3/14/17,cline_bottom,26.5,8.7715
3/14/17,bottom,45.5,8.6835
3/15/17,surface,1,8.693
3/15/17,cline_top,2.5,8.7045
3/15/17,cline_bottom,26.5,8.7715
3/15/17,bottom,45.5,8.6835
3/16/17,surface,1,8.693
3/16/17,cline_top,2.5,8.7045
3/16/17,cline_bottom,26.5,8.7715
3/16/17,bottom,45.5,8.6835
3/17/17,surface,1,8.693
3/17/17,cline_top,2.5,8.7045
3/17/17,cline_bottom,26.5,8.7715
3/17/17,bottom,45.5,8.6835
3/18/17,surface,1,8.693
3/18/17,cline_top,2.5,8.7045
3/18/17,cline_bottom,26.5,8.7715
3/18/17,bottom,45.5,8.6835
3/19/17,surface,1,8.693
3/19/17,cline_top,2.5,8.7045
3/19/17,cline_bottom,26.5,8.7715
3/19/17,bottom,45.5,8.6835
3/20/17,surface,1,8.693
3/20/17,cline_top,2.5,8.7045
3/20/17,cline_bottom,26.5,8.7715
3/20/17,bottom,45.5,8.6835
3/21/17,surface,1,8.693
3/21/17,cline_top,2.5,8.7045
3/21/17,cline_bottom,26.5,8.7715
3/21/17,bottom,45.5,8.6835
3/22/17,surface,1,8.693
3/22/17,cline_top,2.5,8.7045
3/22/17,cline_bottom,26.5,8.7715
3/22/17,bottom,45.5,8.6835
3/23/17,surface,1,8.693
3/23/17,cline_top,2.5,8.7045
3/23/17,cline_bottom,26.5,8.7715
3/23/17,bottom,45.5,8.6835
3/24/17,surface,1,8.693
3/24/17,cline_top,2.5,8.7045
3/24/17,cline_bottom,26.5,8.7715
3/24/17,bottom,45.5,8.6835
3/25/17,surface,1,8.693
3/25/17,cline_top,2.5,8.7045
3/25/17,cline_bottom,26.5,8.7715
3/25/17,bottom,45.5,8.6835
3/26/17,surface,1,8.693
3/26/17,cline_top,2.5,8.7045
3/26/17,cline_bottom,26.5,8.7715
3/26/17,bottom,45.5,8.6835
3/27/17,surface,1,8.693
3/27/17,cline_top,2.5,8.7045
3/27/17,cline_bottom,26.5,8.7715
3/27/17,bottom,45.5,8.6835
3/28/17,surface,1,8.693
3/28/17,cline_top,2.5,8.7045
3/28/17,cline_bottom,26.5,8.7715
3/28/17,bottom,45.5,8.6835
3/29/17,surface,1,8.693
3/29/17,cline_top,2.5,8.7045
3/29/17,cline_bottom,26.5,8.7715
3/29/17,bottom,45.5,8.6835
3/30/17,surface,1,8.693
3/30/17,cline_top,2.5,8.7045
3/30/17,cline_bottom,26.5,8.7715
3/30/17,bottom,45.5,8.6835
3/31/17,surface,1,8.693
3/31/17,cline_top,2.5,8.7045
3/31/17,cline_bottom,26.5,8.7715
3/31/17,bottom,45.5,8.6835
4/1/17,surface,1,8.693
4/1/17,cline_top,2.5,8.7045
4/1/17,cline_bottom,26.5,8.7715
4/1/17,bottom,45.5,8.6835
4/2/17,surface,1,8.693
4/2/17,cline_top,2.5,8.7045
4/2/17,cline_bottom,26.5,8.7715
4/2/17,bottom,45.5,8.6835
4/3/17,surface,1,8.693
4/3/17,cline_top,2.5,8.7045
4/3/17,cline_bottom,26.5,8.7715
4/3/17,bottom,45.5,8.6835
4/4/17,surface,1,8.693
4/4/17,cline_top,2.5,8.7045
4/4/17,cline_bottom,26.5,8.7715
4/4/17,bottom,45.5,8.6835
4/5/17,surface,1,8.693
4/5/17,cline_top,2.5,8.7045
4/5/17,cline_bottom,26.5,8.7715
4/5/17,bottom,45.5,8.6835
4/6/17,surface,1,8.693
4/6/17,cline_top,2.5,8.7045
4/6/17,cline_bottom,26.5,8.7715
4/6/17,bottom,45.5,8.6835
4/7/17,surface,1,8.693
4/7/17,cline_top,2.5,8.7045
4/7/17,cline_bottom,26.5,8.7715
4/7/17,bottom,45.5,8.6835
4/8/17,surface,1,8.693
4/8/17,cline_top,2.5,8.7045
4/8/17,cline_bottom,26.5,8.7715
4/8/17,bottom,45.5,8.6835
4/9/17,surface,1,8.693
4/9/17,cline_top,2.5,8.7045
4/9/17,cline_bottom,26.5,8.7715
4/9/17,bottom,45.5,8.6835
4/10/17,surface,1,8.693
4/10/17,cline_top,2.5,8.7045
4/10/17,cline_bottom,26.5,8.7715
4/10/17,bottom,45.5,8.6835
4/11/17,surface,1,8.693
4/11/17,cline_top,2.5,8.7045
4/11/17,cline_bottom,26.5,8.7715
4/11/17,bottom,45.5,8.6835
4/12/17,surface,1,8.693
4/12/17,cline_top,2.5,8.7045
4/12/17,cline_bottom,26.5,8.7715
4/12/17,bottom,45.5,8.6835
4/13/17,surface,1,8.693
4/13/17,cline_top,2.5,8.7045
4/13/17,cline_bottom,26.5,8.7715
4/13/17,bottom,45.5,8.6835
4/14/17,surface,1,8.693
4/14/17,cline_top,2.5,8.7045
4/14/17,cline_bottom,26.5,8.7715
4/14/17,bottom,45.5,8.6835
4/15/17,surface,1,8.693
4/15/17,cline_top,2.5,8.7045
4/15/17,cline_bottom,26.5,8.7715
4/15/17,bottom,45.5,8.6835
4/16/17,surface,1,8.693
4/16/17,cline_top,2.5,8.7045
4/16/17,cline_bottom,26.5,8.7715
4/16/17,bottom,45.5,8.6835
4/17/17,surface,1,8.693
4/17/17,cline_top,2.5,8.7045
4/17/17,cline_bottom,26.5,8.7715
4/17/17,bottom,45.5,8.6835
4/18/17,surface,1,8.693
4/18/17,cline_top,2.5,8.7045
4/18/17,cline_bottom,26.5,8.7715
4/18/17,bottom,45.5,8.6835
4/19/17,surface,1,8.693
4/19/17,cline_top,2.5,8.7045
4/19/17,cline_bottom,26.5,8.7715
4/19/17,bottom,45.5,8.6835
4/20/17,surface,1,8.693
4/20/17,cline_top,2.5,8.7045
4/20/17,cline_bottom,26.5,8.7715
4/20/17,bottom,45.5,8.6835
4/21/17,surface,1,8.693
4/21/17,cline_top,2.5,8.7045
4/21/17,cline_bottom,26.5,8.7715
4/21/17,bottom,45.5,8.6835
4/22/17,surface,1,8.693
4/22/17,cline_top,2.5,8.7045
4/22/17,cline_bottom,26.5,8.7715
4/22/17,bottom,45.5,8.6835
4/23/17,surface,1,8.693
4/23/17,cline_top,2.5,8.7045
4/23/17,cline_bottom,26.5,8.7715
4/23/17,bottom,45.5,8.6835
4/24/17,surface,1,8.693
4/24/17,cline_top,2.5,8.7045
4/24/17,cline_bottom,26.5,8.7715
4/24/17,bottom,45.5,8.6835
4/25/17,surface,1,8.693
4/25/17,cline_top,2.5,8.7045
4/25/17,cline_bottom,26.5,8.7715
4/25/17,bottom,45.5,8.6835
4/26/17,surface,1,8.693
4/26/17,cline_top,2.5,8.7045
4/26/17,cline_bottom,26.5,8.7715
4/26/17,bottom,45.5,8.6835
4/27/17,surface,1,8.693
4/27/17,cline_top,2.5,8.7045
4/27/17,cline_bottom,26.5,8.7715
4/27/17,bottom,45.5,8.6835
4/28/17,surface,1,8.693
4/28/17,cline_top,2.5,8.7045
4/28/17,cline_bottom,26.5,8.7715
4/28/17,bottom,45.5,8.6835
4/29/17,surface,1,8.693
4/29/17,cline_top,2.5,8.7045
4/29/17,cline_bottom,26.5,8.7715
4/29/17,bottom,45.5,8.6835
4/30/17,surface,1,8.693
4/30/17,cline_top,2.5,8.7045
4/30/17,cline_bottom,26.5,8.7715
4/30/17,bottom,45.5,8.6835
5/1/17,surface,1,8.693
5/1/17,cline_top,2.5,8.7045
5/1/17,cline_bottom,26.5,8.7715
5/1/17,bottom,45.5,8.6835
5/2/17,surface,1,8.693
5/2/17,cline_top,2.5,8.7045
5/2/17,cline_bottom,26.5,8.7715
5/2/17,bottom,45.5,8.6835
5/3/17,surface,1,8.693
5/3/17,cline_top,2.5,8.7045
5/3/17,cline_bottom,26.5,8.7715
5/3/17,bottom,45.5,8.6835
5/4/17,surface,1,8.693
5/4/17,cline_top,2.5,8.7045
5/4/17,cline_bottom,26.5,8.7715
5/4/17,bottom,45.5,8.6835
5/5/17,surface,1,8.693
5/5/17,cline_top,2.5,8.7045
5/5/17,cline_bottom,26.5,8.7715
5/5/17,bottom,45.5,8.6835
5/6/17,surface,1,8.693
5/6/17,cline_top,2.5,8.7045
5/6/17,cline_bottom,26.5,8.7715
5/6/17,bottom,45.5,8.6835
5/7/17,surface,1,8.693
5/7/17,cline_top,2.5,8.7045
5/7/17,cline_bottom,26.5,8.7715
5/7/17,bottom,45.5,8.6835
5/8/17,surface,1,8.693
5/8/17,cline_top,2.5,8.7045
5/8/17,cline_bottom,26.5,8.7715
5/8/17,bottom,45.5,8.6835
5/9/17,surface,1,8.693
5/9/17,cline_top,2.5,8.7045
5/9/17,cline_bottom,26.5,8.7715
5/9/17,bottom,45.5,8.6835
5/10/17,surface,1,8.693
5/10/17,cline_top,2.5,8.7045
5/10/17,cline_bottom,26.5,8.7715
5/10/17,bottom,45.5,8.6835
5/11/17,surface,1,8.693
5/11/17,cline_top,2.5,8.7045
5/11/17,cline_bottom,26.5,8.7715
5/11/17,bottom,45.5,8.6835
5/12/17,surface,1,8.693
5/12/17,cline_top,2.5,8.7045
5/12/17,cline_bottom,26.5,8.7715
5/12/17,bottom,45.5,8.6835
5/13/17,surface,1,8.693
5/13/17,cline_top,2.5,8.7045
5/13/17,cline_bottom,26.5,8.7715
5/13/17,bottom,45.5,8.6835
5/14/17,surface,1,8.693
5/14/17,cline_top,2.5,8.7045
5/14/17,cline_bottom,26.5,8.7715
5/14/17,bottom,45.5,8.6835
5/15/17,surface,1,8.693
5/15/17,cline_top,2.5,8.7045
5/15/17,cline_bottom,26.5,8.7715
5/15/17,bottom,45.5,8.6835
5/16/17,surface,1,8.693
5/16/17,cline_top,2.5,8.7045
5/16/17,cline_bottom,26.5,8.7715
5/16/17,bottom,45.5,8.6835
5/17/17,surface,1,8.693
5/17/17,cline_top,2.5,8.7045
5/17/17,cline_bottom,26.5,8.7715
5/17/17,bottom,45.5,8.6835
5/18/17,surface,1,8.693
5/18/17,cline_top,2.5,8.7045
5/18/17,cline_bottom,26.5,8.7715
5/18/17,bottom,45.5,8.6835
5/19/17,surface,1,8.693
5/19/17,cline_top,2.5,8.7045
5/19/17,cline_bottom,26.5,8.7715
5/19/17,bottom,45.5,8.6835
5/20/17,surface,1,8.693
5/20/17,cline_top,2.5,8.7045
5/20/17,cline_bottom,26.5,8.7715
5/20/17,bottom,45.5,8.6835
5/21/17,surface,1,8.693
5/21/17,cline_top,2.5,8.7045
5/21/17,cline_bottom,26.5,8.7715
5/21/17,bottom,45.5,8.6835
5/22/17,surface,1,8.693
5/22/17,cline_top,2.5,8.7045
5/22/17,cline_bottom,26.5,8.7715
5/22/17,bottom,45.5,8.6835
5/23/17,surface,1,8.693
5/23/17,cline_top,2.5,8.7045
5/23/17,cline_bottom,26.5,8.7715
5/23/17,bottom,45.5,8.6835
5/24/17,surface,1,8.693
5/24/17,cline_top,2.5,8.7045
5/24/17,cline_bottom,26.5,8.7715
5/24/17,bottom,45.5,8.6835
5/25/17,surface,1,8.693
5/25/17,cline_top,2.5,8.7045
5/25/17,cline_bottom,26.5,8.7715
5/25/17,bottom,45.5,8.6835
5/26/17,surface,1,8.693
5/26/17,cline_top,2.5,8.7045
5/26/17,cline_bottom,26.5,8.7715
5/26/17,bottom,45.5,8.6835
5/27/17,surface,1,8.693
5/27/17,cline_top,2.5,8.7045
5/27/17,cline_bottom,26.5,8.7715
5/27/17,bottom,45.5,8.6835
5/28/17,surface,1,8.693
5/28/17,cline_top,2.5,8.7045
5/28/17,cline_bottom,26.5,8.7715
5/28/17,bottom,45.5,8.6835
5/29/17,surface,1,8.693
5/29/17,cline_top,2.5,8.7045
5/29/17,cline_bottom,26.5,8.7715
5/29/17,bottom,45.5,8.6835
5/30/17,surface,1,8.693
5/30/17,cline_top,2.5,8.7045
5/30/17,cline_bottom,26.5,8.7715
5/30/17,bottom,45.5,8.6835
5/31/17,surface,1,8.693
5/31/17,cline_top,2.5,8.7045
5/31/17,cline_bottom,26.5,8.7715
5/31/17,bottom,45.5,8.6835
6/1/17,surface,1,8.693
6/1/17,cline_top,2.5,8.7045
6/1/17,cline_bottom,26.5,8.7715
6/1/17,bottom,45.5,8.6835
6/2/17,surface,1,8.693
6/2/17,cline_top,2.5,8.7045
6/2/17,cline_bottom,26.5,8.7715
6/2/17,bottom,45.5,8.6835
6/3/17,surface,1,8.693
6/3/17,cline_top,2.5,8.7045
6/3/17,cline_bottom,26.5,8.7715
6/3/17,bottom,45.5,8.6835
6/4/17,surface,1,8.693
6/4/17,cline_top,2.5,8.7045
6/4/17,cline_bottom,26.5,8.7715
6/4/17,bottom,45.5,8.6835
6/5/17,surface,1,8.693
6/5/17,cline_top,2.5,8.7045
6/5/17,cline_bottom,26.5,8.7715
6/5/17,bottom,45.5,8.6835
6/6/17,surface,1,8.693
6/6/17,cline_top,2.5,8.7045
6/6/17,cline_bottom,26.5,8.7715
6/6/17,bottom,45.5,8.6835
6/7/17,surface,1,8.693
6/7/17,cline_top,2.5,8.7045
6/7/17,cline_bottom,26.5,8.7715
6/7/17,bottom,45.5,8.6835
6/8/17,surface,1,8.693
6/8/17,cline_top,2.5,8.7045
6/8/17,cline_bottom,26.5,8.7715
6/8/17,bottom,45.5,8.6835
6/9/17,surface,1,8.693
6/9/17,cline_top,2.5,8.7045
6/9/17,cline_bottom,26.5,8.7715
6/9/17,bottom,45.5,8.6835
6/10/17,surface,1,8.693
6/10/17,cline_top,2.5,8.7045
6/10/17,cline_bottom,26.5,8.7715
6/10/17,bottom,45.5,8.6835
6/11/17,surface,1,8.693
6/11/17,cline_top,2.5,8.7045
6/11/17,cline_bottom,26.5,8.7715
6/11/17,bottom,45.5,8.6835
6/12/17,surface,1,8.693
6/12/17,cline_top,2.5,8.7045
6/12/17,cline_bottom,26.5,8.7715
6/12/17,bottom,45.5,8.6835
6/13/17,surface,1,8.693
6/13/17,cline_top,2.5,8.7045
6/13/17,cline_bottom,26.5,8.7715
6/13/17,bottom,45.5,8.6835
6/14/17,surface,1,8.693
6/14/17,cline_top,2.5,8.7045
6/14/17,cline_bottom,26.5,8.7715
6/14/17,bottom,45.5,8.6835
6/15/17,surface,1,8.693
6/15/17,cline_top,2.5,8.7045
6/15/17,cline_bottom,26.5,8.7715
6/15/17,bottom,45.5,8.6835
6/16/17,surface,1,8.693
6/16/17,cline_top,2.5,8.7045
6/16/17,cline_bottom,26.5,8.7715
6/16/17,bottom,45.5,8.6835
6/17/17,surface,1,8.693
6/17/17,cline_top,2.5,8.7045
6/17/17,cline_bottom,26.5,8.7715
6/17/17,bottom,45.5,8.6835
6/18/17,surface,1,8.693
6/18/17,cline_top,2.5,8.7045
6/18/17,cline_bottom,26.5,8.7715
6/18/17,bottom,45.5,8.6835
6/19/17,surface,1,8.693
6/19/17,cline_top,2.5,8.7045
6/19/17,cline_bottom,26.5,8.7715
6/19/17,bottom,45.5,8.6835
6/20/17,surface,1,8.693
6/20/17,cline_top,2.5,8.7045
6/20/17,cline_bottom,26.5,8.7715
6/20/17,bottom,45.5,8.6835
6/21/17,surface,1,8.693
6/21/17,cline_top,2.5,8.7045
6/21/17,cline_bottom,26.5,8.7715
6/21/17,bottom,45.5,8.6835
6/22/17,surface,1,8.693
6/22/17,cline_top,2.5,8.7045
6/22/17,cline_bottom,26.5,8.7715
6/22/17,bottom,45.5,8.6835
6/23/17,surface,1,8.693
6/23/17,cline_top,2.5,8.7045
6/23/17,cline_bottom,26.5,8.7715
6/23/17,bottom,45.5,8.6835
6/24/17,surface,1,8.693
6/24/17,cline_top,2.5,8.7045
6/24/17,cline_bottom,26.5,8.7715
6/24/17,bottom,45.5,8.6835
6/25/17,surface,1,8.693
6/25/17,cline_top,2.5,8.7045
6/25/17,cline_bottom,26.5,8.7715
6/25/17,bottom,45.5,8.6835
6/26/17,surface,1,8.693
6/26/17,cline_top,2.5,8.7045
6/26/17,cline_bottom,26.5,8.7715
6/26/17,bottom,45.5,8.6835
6/27/17,surface,1,8.693
6/27/17,cline_top,2.5,8.7045
6/27/17,cline_bottom,26.5,8.7715
6/27/17,bottom,45.5,8.6835
6/28/17,surface,1,8.693
6/28/17,cline_top,2.5,8.7045
6/28/17,cline_bottom,26.5,8.7715
6/28/17,bottom,45.5,8.6835
6/29/17,surface,1,8.693
6/29/17,cline_top,2.5,8.7045
6/29/17,cline_bottom,26.5,8.7715
6/29/17,bottom,45.5,8.6835
6/30/17,surface,1,8.693
6/30/17,cline_top,2.5,8.7045
6/30/17,cline_bottom,26.5,8.7715
6/30/17,bottom,45.5,8.6835
7/1/17,surface,1,8.693
7/1/17,cline_top,2.5,8.7045
7/1/17,cline_bottom,26.5,8.7715
7/1/17,bottom,45.5,8.6835
7/2/17,surface,1,8.693
7/2/17,cline_top,2.5,8.7045
7/2/17,cline_bottom,26.5,8.7715
7/2/17,bottom,45.5,8.6835
7/3/17,surface,1,8.693
7/3/17,cline_top,2.5,8.7045
7/3/17,cline_bottom,26.5,8.7715
7/3/17,bottom,45.5,8.6835
7/4/17,surface,1,8.693
7/4/17,cline_top,2.5,8.7045
7/4/17,cline_bottom,26.5,8.7715
7/4/17,bottom,45.5,8.6835
7/5/17,surface,1,8.693
7/5/17,cline_top,2.5,8.7045
7/5/17,cline_bottom,26.5,8.7715
7/5/17,bottom,45.5,8.6835
7/6/17,surface,1,8.693
7/6/17,cline_top,2.5,8.7045
7/6/17,cline_bottom,26.5,8.7715
7/6/17,bottom,45.5,8.6835
7/7/17,surface,1,8.693
7/7/17,cline_top,2.5,8.7045
7/7/17,cline_bottom,26.5,8.7715
7/7/17,bottom,45.5,8.6835
7/8/17,surface,1,8.693
7/8/17,cline_top,2.5,8.7045
7/8/17,cline_bottom,26.5,8.7715
7/8/17,bottom,45.5,8.6835
7/9/17,surface,1,8.693
7/9/17,cline_top,2.5,8.7045
7/9/17,cline_bottom,26.5,8.7715
7/9/17,bottom,45.5,8.6835
7/10/17,surface,1,8.693
7/10/17,cline_top,2.5,8.7045
7/10/17,cline_bottom,26.5,8.7715
7/10/17,bottom,45.5,8.6835
7/11/17,surface,1,8.693
7/11/17,cline_top,2.5,8.7045
7/11/17,cline_bottom,26.5,8.7715
7/11/17,bottom,45.5,8.6835
7/12/17,surface,1,8.693
7/12/17,cline_top,2.5,8.7045
7/12/17,cline_bottom,26.5,8.7715
7/12/17,bottom,45.5,8.6835
7/13/17,surface,1,8.693
7/13/17,cline_top,2.5,8.7045
7/13/17,cline_bottom,26.5,8.7715
7/13/17,bottom,45.5,8.6835
7/14/17,surface,1,8.693
7/14/17,cline_top,2.5,8.7045
7/14/17,cline_bottom,26.5,8.7715
7/14/17,bottom,45.5,8.6835
7/15/17,surface,1,8.693
7/15/17,cline_top,2.5,8.7045
7/15/17,cline_bottom,26.5,8.7715
7/15/17,bottom,45.5,8.6835
7/16/17,surface,1,8.693
7/16/17,cline_top,2.5,8.7045
7/16/17,cline_bottom,26.5,8.7715
7/16/17,bottom,45.5,8.6835
7/17/17,surface,1,8.693
7/17/17,cline_top,2.5,8.7045
7/17/17,cline_bottom,26.5,8.7715
7/17/17,bottom,45.5,8.6835
7/18/17,surface,1,8.693
7/18/17,cline_top,2.5,8.7045
7/18/17,cline_bottom,26.5,8.7715
7/18/17,bottom,45.5,8.6835
7/19/17,surface,1,8.693
7/19/17,cline_top,2.5,8.7045
7/19/17,cline_bottom,26.5,8.7715
7/19/17,bottom,45.5,8.6835
7/20/17,surface,1,8.693
7/20/17,cline_top,2.5,8.7045
7/20/17,cline_bottom,26.5,8.7715
7/20/17,bottom,45.5,8.6835
7/21/17,surface,1,8.693
7/21/17,cline_top,2.5,8.7045
7/21/17,cline_bottom,26.5,8.7715
7/21/17,bottom,45.5,8.6835
7/22/17,surface,1,8.693
7/22/17,cline_top,2.5,8.7045
7/22/17,cline_bottom,26.5,8.7715
7/22/17,bottom,45.5,8.6835
7/23/17,surface,1,8.693
7/23/17,cline_top,2.5,8.7045
7/23/17,cline_bottom,26.5,8.7715
7/23/17,bottom,45.5,8.6835
7/24/17,surface,1,8.693
7/24/17,cline_top,2.5,8.7045
7/24/17,cline_bottom,26.5,8.7715
7/24/17,bottom,45.5,8.6835
7/25/17,surface,1,8.693
7/25/17,cline_top,2.5,8.7045
7/25/17,cline_bottom,26.5,8.7715
7/25/17,bottom,45.5,8.6835
7/26/17,surface,1,8.693
7/26/17,cline_top,2.5,8.7045
7/26/17,cline_bottom,26.5,8.7715
7/26/17,bottom,45.5,8.6835
7/27/17,surface,1,8.693
7/27/17,cline_top,2.5,8.7045
7/27/17,cline_bottom,26.5,8.7715
7/27/17,bottom,45.5,8.6835
7/28/17,surface,1,8.693
7/28/17,cline_top,2.5,8.7045
7/28/17,cline_bottom,26.5,8.7715
7/28/17,bottom,45.5,8.6835
7/29/17,surface,1,8.693
7/29/17,cline_top,2.5,8.7045
7/29/17,cline_bottom,26.5,8.7715
7/29/17,bottom,45.5,8.6835
7/30/17,surface,1,8.693
7/30/17,cline_top,2.5,8.7045
7/30/17,cline_bottom,26.5,8.7715
7/30/17,bottom,45.5,8.6835
7/31/17,surface,1,8.693
7/31/17,cline_top,2.5,8.7045
7/31/17,cline_bottom,26.5,8.7715
7/31/17,bottom,45.5,8.6835
8/1/17,surface,1,8.693
8/1/17,cline_top,2.5,8.7045
8/1/17,cline_bottom,26.5,8.7715
8/1/17,bottom,45.5,8.6835
8/2/17,surface,1,8.693
8/2/17,cline_top,2.5,8.7045
8/2/17,cline_bottom,26.5,8.7715
8/2/17,bottom,45.5,8.6835
8/3/17,surface,1,8.693
8/3/17,cline_top,2.5,8.7045
8/3/17,cline_bottom,26.5,8.7715
8/3/17,bottom,45.5,8.6835
8/4/17,surface,1,8.693
8/4/17,cline_top,2.5,8.7045
8/4/17,cline_bottom,26.5,8.7715
8/4/17,bottom,45.5,8.6835
8/5/17,surface,1,8.693
8/5/17,cline_top,2.5,8.7045
8/5/17,cline_bottom,26.5,8.7715
8/5/17,bottom,45.5,8.6835
8/6/17,surface,1,8.693
8/6/17,cline_top,2.5,8.7045
8/6/17,cline_bottom,26.5,8.7715
8/6/17,bottom,45.5,8.6835
8/7/17,surface,1,8.693
8/7/17,cline_top,2.5,8.7045
8/7/17,cline_bottom,26.5,8.7715
8/7/17,bottom,45.5,8.6835
8/8/17,surface,1,8.693
8/8/17,cline_top,2.5,8.7045
8/8/17,cline_bottom,26.5,8.7715
8/8/17,bottom,45.5,8.6835
8/9/17,surface,1,8.693
8/9/17,cline_top,2.5,8.7045
8/9/17,cline_bottom,26.5,8.7715
8/9/17,bottom,45.5,8.6835
8/10/17,surface,1,8.693
8/10/17,cline_top,2.5,8.7045
8/10/17,cline_bottom,26.5,8.7715
8/10/17,bottom,45.5,8.6835
8/11/17,surface,1,8.693
8/11/17,cline_top,2.5,8.7045
8/11/17,cline_bottom,26.5,8.7715
8/11/17,bottom,45.5,8.6835
8/12/17,surface,1,8.693
8/12/17,cline_top,2.5,8.7045
8/12/17,cline_bottom,26.5,8.7715
8/12/17,bottom,45.5,8.6835
8/13/17,surface,1,8.693
8/13/17,cline_top,2.5,8.7045
8/13/17,cline_bottom,26.5,8.7715
8/13/17,bottom,45.5,8.6835
8/14/17,surface,1,8.693
8/14/17,cline_top,2.5,8.7045
8/14/17,cline_bottom,26.5,8.7715
8/14/17,bottom,45.5,8.6835
8/15/17,surface,1,8.693
8/15/17,cline_top,2.5,8.7045
8/15/17,cline_bottom,26.5,8.7715
8/15/17,bottom,45.5,8.6835
8/16/17,surface,1,8.693
8/16/17,cline_top,2.5,8.7045
8/16/17,cline_bottom,26.5,8.7715
8/16/17,bottom,45.5,8.6835
8/17/17,surface,1,8.693
8/17/17,cline_top,2.5,8.7045
8/17/17,cline_bottom,26.5,8.7715
8/17/17,bottom,45.5,8.6835
8/18/17,surface,1,8.693
8/18/17,cline_top,2.5,8.7045
8/18/17,cline_bottom,26.5,8.7715
8/18/17,bottom,45.5,8.6835
8/19/17,surface,1,8.693
8/19/17,cline_top,2.5,8.7045
8/19/17,cline_bottom,26.5,8.7715
8/19/17,bottom,45.5,8.6835
8/20/17,surface,1,8.693
8/20/17,cline_top,2.5,8.7045
8/20/17,cline_bottom,26.5,8.7715
8/20/17,bottom,45.5,8.6835
8/21/17,surface,1,8.693
8/21/17,cline_top,2.5,8.7045
8/21/17,cline_bottom,26.5,8.7715
8/21/17,bottom,45.5,8.6835
8/22/17,surface,1,8.693
8/22/17,cline_top,2.5,8.7045
8/22/17,cline_bottom,26.5,8.7715
8/22/17,bottom,45.5,8.6835
8/23/17,surface,1,8.693
8/23/17,cline_top,2.5,8.7045
8/23/17,cline_bottom,26.5,8.7715
8/23/17,bottom,45.5,8.6835
